DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBuf_TLpvPro__94EDC75B281300C8781B3AA1852EEB0E1E672895, StartTime=2015.09.18-00.24.20, HierarchicalDDC, DataSize=3017051 bytes, Retrieved=true, Duration=2.175830ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_0, CachedDataProbablyExists, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBuf_TLpvPro__94EDC75B281300C8781B3AA1852EEB0E1E672895, StartTime=2015.09.18-00.24.20, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.397831ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_6, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_5, StartTime=2015.09.18-00.24.58, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.226293ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_3, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufDAB81C__B30619E574EE057191BE65092C9F5A09FA5819FF, StartTime=2015.09.18-00.24.59, HierarchicalDDC, Duration=0.010483ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_3, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufDAB81C__B30619E574EE057191BE65092C9F5A09FA5819FF, StartTime=2015.09.18-00.24.59, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.249006ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_4, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufDAB81C__B30619E574EE057191BE65092C9F5A09FA5819FF, StartTime=2015.09.18-00.24.59, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.239979ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufCE8942__3CE5A890074AE9F6C5479CE1EFA39BA3186C48EF, StartTime=2015.09.18-00.24.59, HierarchicalDDC, DataSize=94494 bytes, Retrieved=true, Duration=0.133388ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_4, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufCE8942__3CE5A890074AE9F6C5479CE1EFA39BA3186C48EF, StartTime=2015.09.18-00.24.59, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.253085ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufCE8942__7DF206E15EE055EB7432E09552E8B25AC6156312, StartTime=2015.09.18-00.24.59, HierarchicalDDC, Retrieved=false, Duration=0.286285ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_9, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_8, StartTime=2015.09.18-00.24.59, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.269104ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_5, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufCE8942__7DF206E15EE055EB7432E09552E8B25AC6156312, StartTime=2015.09.18-00.25.00, HierarchicalDDC, Duration=0.010774ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_5, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufCE8942__7DF206E15EE055EB7432E09552E8B25AC6156312, StartTime=2015.09.18-00.25.00, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.235029ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_6, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufCE8942__7DF206E15EE055EB7432E09552E8B25AC6156312, StartTime=2015.09.18-00.25.00, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.225708ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufD9DB04__BACE15EAF4977ACB77C35046D0B9B9E9ED96B85B, StartTime=2015.09.18-00.25.00, HierarchicalDDC, DataSize=45642 bytes, Retrieved=true, Duration=0.082128ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_6, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufD9DB04__BACE15EAF4977ACB77C35046D0B9B9E9ED96B85B, StartTime=2015.09.18-00.25.00, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.221632ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_11, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufD9DB04__4F2E1433A8D318E7319C3C758642F75DFEA1DB49, StartTime=2015.09.18-00.25.00, HierarchicalDDC, Retrieved=false, Duration=0.495978ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_12, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_11, StartTime=2015.09.18-00.25.00, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.474133ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_7, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufD9DB04__4F2E1433A8D318E7319C3C758642F75DFEA1DB49, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Duration=0.011649ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_7, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufD9DB04__4F2E1433A8D318E7319C3C758642F75DFEA1DB49, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.316866ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_8, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufD9DB04__4F2E1433A8D318E7319C3C758642F75DFEA1DB49, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.186976ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_13, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__6C12B4BAADFF4109C696879FB3B33B8868F77B5E, StartTime=2015.09.18-00.25.01, HierarchicalDDC, DataSize=50966 bytes, Retrieved=true, Duration=0.099022ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_8, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__6C12B4BAADFF4109C696879FB3B33B8868F77B5E, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.323273ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_14, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufED9A90__8C0C4F7E794361F81BBA42B26A2722147EFD21D5, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Retrieved=false, Duration=0.298228ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_15, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_14, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.277549ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_16, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__D3B44292232D35DA21AFF04A7815F4AA5F36345E, StartTime=2015.09.18-00.25.01, HierarchicalDDC, DataSize=46676 bytes, Retrieved=true, Duration=0.071645ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_9, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__D3B44292232D35DA21AFF04A7815F4AA5F36345E, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.291236ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_17, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufED9A90__6C3BA801006BC8D299518BC4455813B042A3647D, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Retrieved=false, Duration=0.594996ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_18, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_17, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.575773ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_19, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__13A7A314A417922226D6B932EEC11118A1B4E717, StartTime=2015.09.18-00.25.01, HierarchicalDDC, DataSize=27335 bytes, Retrieved=true, Duration=0.059996ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_9, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__13A7A314A417922226D6B932EEC11118A1B4E717, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.319775ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_20, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufED9A90__77816F389646E6B411820699EC2BAAA86CCDED4F, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Retrieved=false, Duration=0.288326ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_21, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_20, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.267938ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_22, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__F4A79981D637D946000146980E3176E5F77C1927, StartTime=2015.09.18-00.25.01, HierarchicalDDC, DataSize=18579 bytes, Retrieved=true, Duration=0.060577ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_10, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__F4A79981D637D946000146980E3176E5F77C1927, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.238813ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufED9A90__21CFD749C95BF17866BE111A18D9DDD5D3E237B0, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Retrieved=false, Duration=0.286579ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_24, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_23, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.266772ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_25, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__8A8FAF385D4317D2F40D1D88FF16085709831CF9, StartTime=2015.09.18-00.25.01, HierarchicalDDC, DataSize=38261 bytes, Retrieved=true, Duration=0.084169ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_10, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__8A8FAF385D4317D2F40D1D88FF16085709831CF9, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.350647ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_26, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufED9A90__6C883563A059FA58B39D72776ABC3438BF85F2FB, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Retrieved=false, Duration=0.559758ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_27, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_26, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.533253ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_28, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__6E6E6B00AB95A7E1CE75A153CB7EA9B3B84C6A1F, StartTime=2015.09.18-00.25.01, HierarchicalDDC, DataSize=37710 bytes, Retrieved=true, Duration=0.079509ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_11, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufED9A90__6E6E6B00AB95A7E1CE75A153CB7EA9B3B84C6A1F, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.417925ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_29, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_NoSL_NoDBufED9A90__15FDCF72968E28541B327E15365404E3768AB4F3, StartTime=2015.09.18-00.25.01, HierarchicalDDC, Retrieved=false, Duration=0.309002ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_30, CachedDataProbablyExists, Parent=DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_29, StartTime=2015.09.18-00.25.01, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.289492ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_31, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_21__27332BED7EEB4BCFC645A8495DBDD296BC92845C, StartTime=2015.09.18-00.25.02, HierarchicalDDC, DataSize=36762 bytes, Retrieved=true, Duration=0.084750ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_11, CachedDataProbablyExists, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_21__27332BED7EEB4BCFC645A8495DBDD296BC92845C, StartTime=2015.09.18-00.25.02, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.269979ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_32, GetCachedData, CacheKey=DIST_STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47__C147FD824CAE92B01A75F4713941058F58E25DFF, StartTime=2015.09.18-00.25.02, HierarchicalDDC, DataSize=110111 bytes, Retrieved=true, Duration=0.114746ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_12, CachedDataProbablyExists, CacheKey=DIST_STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47__C147FD824CAE92B01A75F4713941058F58E25DFF, StartTime=2015.09.18-00.25.02, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.327643ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_33, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_572BACBB4C0F7A7E5__3E548DD4356165E327B3FDBD52328D445BA9E3FF, StartTime=2015.09.18-00.25.02, HierarchicalDDC, DataSize=5894 bytes, Retrieved=true, Duration=0.062034ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionIdC612664543D0AE46975901A7F3EFBDD3_12, CachedDataProbablyExists, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_572BACBB4C0F7A7E5__3E548DD4356165E327B3FDBD52328D445BA9E3FF, StartTime=2015.09.18-00.25.02, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.259493ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_34, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_572BACBB4C0F7A7E5E958FB3CA3C35D__C2850DB5A2961110725E32467314D7B18AB25CB6, StartTime=2015.09.18-00.25.02, HierarchicalDDC, DataSize=15253 bytes, Retrieved=true, Duration=0.064652ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId18100BE241DFAD0D300EC59D7B73B8A9_13, CachedDataProbablyExists, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_572BACBB4C0F7A7E5E958FB3CA3C35D__C2850DB5A2961110725E32467314D7B18AB25CB6, StartTime=2015.09.18-00.25.02, FileDDCPath=../../../Engine/DerivedDataCache, Duration=0.333756ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
DDCTransactionId1C7C37A841DB9E4B7792A4B86D45BFD0_35, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_NoSL_NoDBufAC9EF8__70A568DF78E8F88AD719AC92765F0E3BE8866026, StartTime=2015.09.18-00.25.02, HierarchicalDDC, DataSize=122934 bytes, Retrieved=true, Duration=0.130765ms, RunGuid=RunID87C2EC3648EA2581C25989B1D25085D9
